nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;SERIE B;ROUND 2;2019;02.05.2019;Ponte Preta;Criciuma;1;0;1;1;1.74;3.26;5.14;2.44;https://www.flashscore.com/match/6FOwQQNt/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;03.05.2019;Londrina;Brasil de Pelotas;1;0;1;0;1.9;3.17;4.13;2.41;https://www.flashscore.com/match/xEPbL2xC/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;03.05.2019;Atletico GO;Coritiba;1;1;1;1;2.01;3.09;3.95;2.37;https://www.flashscore.com/match/d4HjNO7a/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;04.05.2019;Figueirense;Sao Bento;0;1;2;2;1.73;3.36;5.0;2.34;https://www.flashscore.com/match/G4O2KMiI/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;04.05.2019;Vitoria;Vila Nova FC;1;1;2;1;2.14;3.06;3.59;2.43;https://www.flashscore.com/match/OURAI0MU/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;04.05.2019;Parana;CRB;1;0;1;0;2.04;3.17;3.72;2.44;https://www.flashscore.com/match/fkzfMrN5/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;04.05.2019;Cuiaba;Operario;2;1;2;1;2.1;3.11;3.64;2.44;https://www.flashscore.com/match/jLuFNhJu/#/match-summary
BRAZIL;SERIE B;ROUND 2;2019;06.05.2019;Bragantino;Sport Recife;1;1;1;1;1.95;3.13;4.05;2.46;https://www.flashscore.com/match/OjJrPpwm/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;09.05.2019;Sao Bento;Botafogo SP;0;0;0;1;3.36;2.97;2.26;2.53;https://www.flashscore.com/match/xxrRKj3b/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;09.05.2019;Coritiba;Londrina;0;0;0;0;1.76;3.32;4.61;2.03;https://www.flashscore.com/match/dvbSIUXA/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;10.05.2019;Bragantino;Atletico GO;1;0;3;0;2.02;3.17;3.77;2.26;https://www.flashscore.com/match/boqNLWmh/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;10.05.2019;Vila Nova FC;Ponte Preta;0;0;0;0;2.46;2.74;3.26;3.18;https://www.flashscore.com/match/ImaOJAI4/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;11.05.2019;Criciuma;America MG;0;0;0;0;2.45;3.0;3.04;2.64;https://www.flashscore.com/match/441zH82N/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;11.05.2019;Sport Recife;Figueirense;0;0;0;0;1.75;3.21;5.04;2.48;https://www.flashscore.com/match/lxw7BnQp/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;11.05.2019;Operario;Oeste;0;0;0;0;2.16;2.98;3.58;2.58;https://www.flashscore.com/match/j1cWHlmH/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;11.05.2019;Cuiaba;Parana;0;1;1;1;2.04;2.98;4.02;2.54;https://www.flashscore.com/match/xhWlzW2o/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;11.05.2019;Brasil de Pelotas;CRB;0;1;0;2;2.22;2.93;3.45;2.63;https://www.flashscore.com/match/nTjuGSHT/#/match-summary
BRAZIL;SERIE B;ROUND 3;2019;13.05.2019;Guarani;Vitoria;1;1;3;2;2.37;2.98;3.06;2.45;https://www.flashscore.com/match/4OqJMCYo/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;14.05.2019;Oeste;Cuiaba;0;1;1;1;2.5;2.88;2.98;2.63;https://www.flashscore.com/match/AsO1XTn4/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;14.05.2019;Figueirense;Brasil de Pelotas;0;0;1;0;1.92;3.07;4.28;2.76;https://www.flashscore.com/match/xdvrDa1k/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;17.05.2019;Atletico GO;Criciuma;1;0;3;1;1.68;3.52;4.97;2.2;https://www.flashscore.com/match/44N5Wm2A/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;17.05.2019;Ponte Preta;Operario;0;0;1;0;2.02;2.88;4.19;3.36;https://www.flashscore.com/match/GrVhZkIi/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;18.05.2019;Londrina;Bragantino;0;0;1;0;2.9;3.0;2.48;2.48;https://www.flashscore.com/match/b5uvEunq/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;18.05.2019;Vitoria;Sao Bento;1;0;1;3;1.63;3.45;4.97;2.22;https://www.flashscore.com/match/pMsjBwW1/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;18.05.2019;Parana;Guarani;0;0;0;0;2.1;2.98;3.67;2.53;https://www.flashscore.com/match/reM9V7HG/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;18.05.2019;Botafogo SP;Vila Nova FC;0;1;0;1;1.82;3.1;4.6;2.71;https://www.flashscore.com/match/b7KcY9Xc/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;19.05.2019;America MG;Sport Recife;0;0;1;2;2.08;3.06;3.69;2.49;https://www.flashscore.com/match/WIwnCJGe/#/match-summary
BRAZIL;SERIE B;ROUND 4;2019;20.05.2019;CRB;Coritiba;1;0;1;0;2.69;2.81;2.84;2.81;https://www.flashscore.com/match/nRLYZM82/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;21.05.2019;Criciuma;Guarani;1;0;1;0;2.19;2.92;3.55;2.74;https://www.flashscore.com/match/jsDOPxoe/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;21.05.2019;Bragantino;Figueirense;0;0;2;0;1.78;3.24;4.78;2.65;https://www.flashscore.com/match/KhZuY0wF/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;24.05.2019;CRB;Vila Nova FC;1;0;1;1;2.38;2.69;3.43;3.24;https://www.flashscore.com/match/0CfFn0h8/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;24.05.2019;Sport Recife;Londrina;1;0;3;2;1.72;3.24;5.11;2.52;https://www.flashscore.com/match/n96XNGF7/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;25.05.2019;Coritiba;Cuiaba;1;0;2;1;1.89;3.21;4.14;2.41;https://www.flashscore.com/match/ITEGRbGr/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;25.05.2019;Sao Bento;Oeste;0;0;1;0;2.72;2.72;2.82;2.75;https://www.flashscore.com/match/bqYqXKhL/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;25.05.2019;Ponte Preta;Parana;1;2;4;2;2.1;2.89;3.89;2.8;https://www.flashscore.com/match/QHKxZtO8/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;25.05.2019;Operario;Botafogo SP;0;1;0;2;2.24;2.67;3.75;2.89;https://www.flashscore.com/match/CjEKQIVl/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;25.05.2019;Brasil de Pelotas;America MG;1;1;2;1;2.76;2.78;2.79;2.81;https://www.flashscore.com/match/8I7TOd01/#/match-summary
BRAZIL;SERIE B;ROUND 5;2019;26.05.2019;Atletico GO;Vitoria;0;1;1;1;1.65;3.5;5.22;2.1;https://www.flashscore.com/match/t8NlWv8R/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;28.05.2019;Operario;Sport Recife;0;1;2;1;2.72;2.86;2.76;2.71;https://www.flashscore.com/match/n9S2wdFf/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;28.05.2019;Guarani;Brasil de Pelotas;1;0;1;2;2.03;2.84;4.3;3.0;https://www.flashscore.com/match/CnbJoK7E/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;31.05.2019;Figueirense;Atletico GO;0;0;1;0;2.78;2.98;2.62;2.5;https://www.flashscore.com/match/0CW6xGU0/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;31.05.2019;Sao Bento;CRB;0;2;1;2;2.36;2.91;3.24;2.72;https://www.flashscore.com/match/Y1nSqbxR/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;31.05.2019;Vitoria;Bragantino;0;2;0;2;2.73;3.04;2.63;2.32;https://www.flashscore.com/match/YPUEzfaD/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;01.06.2019;Parana;Oeste;0;0;0;0;2.36;2.83;3.34;2.66;https://www.flashscore.com/match/4pwbvx0l/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;01.06.2019;Vila Nova FC;Londrina;0;0;0;1;1.86;3.2;4.54;2.33;https://www.flashscore.com/match/QgvfuIpr/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;01.06.2019;Botafogo SP;Criciuma;1;0;1;0;1.64;3.43;5.64;2.38;https://www.flashscore.com/match/fBmOpvNK/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;01.06.2019;Cuiaba;Ponte Preta;1;1;1;3;2.09;3.1;3.63;2.44;https://www.flashscore.com/match/YHzjawxE/#/match-summary
BRAZIL;SERIE B;ROUND 6;2019;03.06.2019;America MG;Coritiba;1;0;1;1;2.71;2.84;2.62;2.82;https://www.flashscore.com/match/fZVAyzp7/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;04.06.2019;Bragantino;Sao Bento;0;0;2;0;1.48;3.8;7.06;2.22;https://www.flashscore.com/match/6VYccH6Q/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;06.06.2019;Atletico GO;Guarani;0;0;1;0;1.56;3.7;5.61;2.15;https://www.flashscore.com/match/QFFUieUm/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;07.06.2019;Londrina;Cuiaba;1;0;1;0;2.0;3.19;3.78;2.27;https://www.flashscore.com/match/YuJxjZb0/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;07.06.2019;Ponte Preta;Botafogo SP;0;0;0;0;2.18;2.97;3.48;2.6;https://www.flashscore.com/match/C8ZgbciK/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;08.06.2019;Oeste;Figueirense;0;0;0;0;2.29;2.79;3.6;2.91;https://www.flashscore.com/match/riQPhyFs/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;08.06.2019;Criciuma;Vila Nova FC;0;0;1;1;2.44;2.94;3.1;2.87;https://www.flashscore.com/match/CWHtkgE6/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;08.06.2019;Brasil de Pelotas;Operario;0;0;1;0;2.42;2.9;3.21;3.01;https://www.flashscore.com/match/fe7olDTC/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;08.06.2019;Coritiba;Parana;1;1;2;3;1.87;3.05;4.65;2.78;https://www.flashscore.com/match/46EYjFqf/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;08.06.2019;Sport Recife;Vitoria;2;1;3;1;1.62;3.61;5.44;2.1;https://www.flashscore.com/match/htQlmXrJ/#/match-summary
BRAZIL;SERIE B;ROUND 7;2019;08.06.2019;CRB;America MG;0;0;1;3;2.62;2.84;2.89;3.16;https://www.flashscore.com/match/6qEWBGLJ/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;10.06.2019;Londrina;Ponte Preta;1;2;1;3;2.76;2.76;2.75;2.69;https://www.flashscore.com/match/f9nK2Cr6/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Vila Nova FC;Sao Bento;0;0;1;0;1.74;3.24;5.04;2.44;https://www.flashscore.com/match/bsgB4YDg/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Figueirense;Botafogo SP;1;0;2;1;2.8;2.63;2.94;3.15;https://www.flashscore.com/match/YaoO1WcC/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Brasil de Pelotas;Criciuma;0;1;0;1;2.08;2.99;3.76;2.67;https://www.flashscore.com/match/tQpS0jDI/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Oeste;Vitoria;1;0;3;0;2.26;3.01;3.31;2.36;https://www.flashscore.com/match/4Kg75Ebm/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Cuiaba;Atletico GO;0;0;0;1;2.22;3.14;3.28;2.3;https://www.flashscore.com/match/Kfnv87Ko/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Bragantino;America MG;1;0;2;0;1.6;3.59;5.51;2.39;https://www.flashscore.com/match/QTf36fqs/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Sport Recife;CRB;1;0;1;0;1.57;3.59;6.05;2.26;https://www.flashscore.com/match/Ik8eqOso/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Parana;Operario;0;0;1;0;2.19;2.82;3.74;2.8;https://www.flashscore.com/match/CpcF3hTa/#/match-summary
BRAZIL;SERIE B;ROUND 8;2019;11.06.2019;Guarani;Coritiba;0;0;0;1;2.34;2.97;3.21;2.58;https://www.flashscore.com/match/pzDzBzyQ/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;08.07.2019;Sao Bento;Sport Recife;1;1;2;2;3.5;3.04;2.11;2.43;https://www.flashscore.com/match/6Blj5544/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;09.07.2019;Vitoria;Cuiaba;0;1;0;1;2.23;2.99;3.34;2.37;https://www.flashscore.com/match/h8Mwd1Rj/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;09.07.2019;Criciuma;Coritiba;0;0;2;1;2.48;2.94;2.88;2.46;https://www.flashscore.com/match/8zo71N3T/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;12.07.2019;CRB;Guarani;2;1;2;1;2.1;2.93;3.7;2.77;https://www.flashscore.com/match/tOFLKp4i/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;12.07.2019;Ponte Preta;Oeste;3;1;3;2;1.76;3.16;5.13;2.65;https://www.flashscore.com/match/Ycjr7RZi/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;13.07.2019;America MG;Figueirense;0;1;0;4;2.21;2.98;3.5;2.69;https://www.flashscore.com/match/EHNZdsCp/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;13.07.2019;Atletico GO;Vila Nova FC;1;0;2;0;2.1;3.0;3.72;2.63;https://www.flashscore.com/match/Onqe4PJA/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;13.07.2019;Botafogo SP;Brasil de Pelotas;1;3;2;3;1.76;3.26;4.93;2.69;https://www.flashscore.com/match/SKkn6okb/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;13.07.2019;Parana;Bragantino;0;1;2;1;3.55;2.91;2.22;2.6;https://www.flashscore.com/match/2wra3qZG/#/match-summary
BRAZIL;SERIE B;ROUND 9;2019;13.07.2019;Operario;Londrina;2;0;2;0;2.34;2.93;3.28;2.77;https://www.flashscore.com/match/d0s323lN/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;15.07.2019;Cuiaba;Sport Recife;0;0;1;1;2.86;3.1;2.44;2.34;https://www.flashscore.com/match/Sf6eXNmc/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;16.07.2019;Coritiba;Sao Bento;0;1;2;1;1.55;3.81;5.81;2.04;https://www.flashscore.com/match/lf6tGMIM/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;16.07.2019;Ponte Preta;Atletico GO;0;0;0;0;2.04;3.15;3.58;2.44;https://www.flashscore.com/match/KEEPJ4Jc/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;18.07.2019;Brasil de Pelotas;Parana;0;1;0;1;2.37;2.9;3.19;2.57;https://www.flashscore.com/match/CnO89Kej/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;19.07.2019;Figueirense;Londrina;0;1;1;1;1.91;3.08;4.1;2.64;https://www.flashscore.com/match/IPO4A0tp/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;19.07.2019;Vitoria;Criciuma;0;0;2;0;2.17;2.99;3.43;2.45;https://www.flashscore.com/match/QkSC8vBd/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;20.07.2019;Oeste;Bragantino;0;0;0;0;5.45;3.3;1.67;2.37;https://www.flashscore.com/match/Gt8YHrlA/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;20.07.2019;Vila Nova FC;America MG;0;0;1;1;2.23;2.94;3.47;2.72;https://www.flashscore.com/match/A37xH23G/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;20.07.2019;Operario;CRB;0;1;2;1;2.08;2.98;3.88;2.56;https://www.flashscore.com/match/GGxwFtYS/#/match-summary
BRAZIL;SERIE B;ROUND 10;2019;20.07.2019;Botafogo SP;Guarani;0;0;0;0;1.81;3.11;4.7;2.51;https://www.flashscore.com/match/2w4UIOY3/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;22.07.2019;Sport Recife;Brasil de Pelotas;0;0;0;0;1.58;3.51;6.08;2.41;https://www.flashscore.com/match/08teLHf2/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Sao Bento;Operario;1;1;1;1;2.8;2.88;2.64;2.54;https://www.flashscore.com/match/EB87ULXF/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Guarani;Cuiaba;0;0;0;1;2.31;3.02;3.22;2.64;https://www.flashscore.com/match/6o5aWs33/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Figueirense;Parana;0;0;0;1;2.04;3.0;3.84;2.66;https://www.flashscore.com/match/4tmnNwQk/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Coritiba;Vila Nova FC;1;0;2;0;2.13;3.03;3.51;2.48;https://www.flashscore.com/match/8A1GSa2S/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Bragantino;Ponte Preta;0;1;2;1;1.91;3.1;4.1;2.56;https://www.flashscore.com/match/zL93V1I9/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Atletico GO;Botafogo SP;1;0;1;2;1.99;3.09;3.87;2.46;https://www.flashscore.com/match/dzbCTumM/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;Londrina;Vitoria;1;1;3;1;2.0;3.23;3.64;2.19;https://www.flashscore.com/match/QklrOJAq/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;CRB;Criciuma;0;0;2;0;2.23;2.93;3.42;2.54;https://www.flashscore.com/match/EBUxp1X2/#/match-summary
BRAZIL;SERIE B;ROUND 11;2019;23.07.2019;America MG;Oeste;0;0;0;0;1.92;3.14;4.23;2.62;https://www.flashscore.com/match/MHsiMcud/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;26.07.2019;Operario;Coritiba;1;0;1;1;2.24;3.01;3.27;2.35;https://www.flashscore.com/match/tScQzcfk/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;26.07.2019;America MG;Atletico GO;0;0;0;1;2.43;2.93;3.02;2.71;https://www.flashscore.com/match/lh1YYzP1/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;26.07.2019;Guarani;Sao Bento;1;0;2;1;2.39;2.9;3.24;2.46;https://www.flashscore.com/match/SEYtqLn9/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;26.07.2019;Botafogo SP;CRB;0;0;0;2;1.75;3.31;4.83;2.46;https://www.flashscore.com/match/AwOoru2F/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;26.07.2019;Parana;Sport Recife;0;1;0;1;2.48;2.94;2.91;2.47;https://www.flashscore.com/match/b38Lywuq/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;27.07.2019;Criciuma;Figueirense;0;0;1;1;2.6;2.82;3.0;2.93;https://www.flashscore.com/match/fV1UZG9e/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;27.07.2019;Vitoria;Ponte Preta;2;1;2;1;2.9;3.02;2.46;2.34;https://www.flashscore.com/match/Sr0xYfv8/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;27.07.2019;Oeste;Londrina;0;0;1;0;2.28;2.95;3.32;2.58;https://www.flashscore.com/match/lUMksaHL/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;27.07.2019;Vila Nova FC;Bragantino;0;1;0;1;3.18;2.95;2.37;2.66;https://www.flashscore.com/match/dfMgtJWR/#/match-summary
BRAZIL;SERIE B;ROUND 12;2019;27.07.2019;Cuiaba;Brasil de Pelotas;0;0;1;1;1.83;3.12;4.63;2.73;https://www.flashscore.com/match/0WtVYIv8/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;29.07.2019;Sport Recife;Guarani;1;1;1;1;1.54;3.61;6.56;2.28;https://www.flashscore.com/match/fB7V9Q7O/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;29.07.2019;Coritiba;Botafogo SP;2;2;3;2;1.94;3.15;4.13;2.56;https://www.flashscore.com/match/jJAED88a/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Londrina;Parana;1;0;3;0;2.39;2.99;3.1;2.54;https://www.flashscore.com/match/KhFICSN5/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Figueirense;Vitoria;1;1;1;1;2.97;2.92;2.48;2.41;https://www.flashscore.com/match/bqEMBnwC/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Brasil de Pelotas;Vila Nova FC;0;1;0;2;2.34;2.92;3.29;2.94;https://www.flashscore.com/match/t83RA6hI/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Sao Bento;Criciuma;1;0;1;0;2.4;2.98;3.07;2.47;https://www.flashscore.com/match/U3M5FUwm/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Ponte Preta;America MG;0;0;0;1;1.92;3.15;4.14;2.5;https://www.flashscore.com/match/vNuZXxfE/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;CRB;Oeste;1;1;2;2;2.03;3.04;3.95;2.58;https://www.flashscore.com/match/8EeDY9pP/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Atletico GO;Operario;0;2;4;2;1.8;3.32;4.5;2.5;https://www.flashscore.com/match/CSBAElgg/#/match-summary
BRAZIL;SERIE B;ROUND 13;2019;30.07.2019;Bragantino;Cuiaba;2;1;2;2;1.62;3.41;5.81;2.47;https://www.flashscore.com/match/WI32GAOt/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;01.08.2019;Sport Recife;Coritiba;0;1;1;1;1.92;3.15;4.03;2.32;https://www.flashscore.com/match/6Vh5M3iU/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;02.08.2019;Londrina;Atletico GO;1;1;1;1;2.72;2.9;2.67;2.3;https://www.flashscore.com/match/KEjgP57B/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;02.08.2019;Botafogo SP;Oeste;1;2;3;2;2.09;2.89;3.92;2.8;https://www.flashscore.com/match/jZbxTm8n/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;02.08.2019;Guarani;Bragantino;0;0;1;0;5.01;3.44;1.7;2.37;https://www.flashscore.com/match/ANsuUTht/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;03.08.2019;Brasil de Pelotas;Vitoria;1;0;1;0;2.49;3.02;2.9;2.44;https://www.flashscore.com/match/Svf1NqxO/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;03.08.2019;Sao Bento;Ponte Preta;0;0;0;0;3.3;3.01;2.28;2.4;https://www.flashscore.com/match/UPctS7Nh/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;03.08.2019;Criciuma;Operario;1;0;1;2;2.51;2.83;3.11;2.8;https://www.flashscore.com/match/b5kcOPMH/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;03.08.2019;Parana;America MG;0;0;0;0;2.42;2.9;3.16;2.83;https://www.flashscore.com/match/xj1lQoh5/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;03.08.2019;CRB;Cuiaba;0;0;0;1;2.12;3.04;3.65;2.4;https://www.flashscore.com/match/WhKBsmNu/#/match-summary
BRAZIL;SERIE B;ROUND 14;2019;03.08.2019;Vila Nova FC;Figueirense;0;0;0;0;1.89;3.03;4.76;2.77;https://www.flashscore.com/match/OncpRRxa/#/match-summary
BRAZIL;SERIE B;ROUND 15;2019;06.08.2019;Atletico GO;CRB;0;0;0;1;1.59;3.59;5.74;2.11;https://www.flashscore.com/match/YHGSw5M4/#/match-summary
BRAZIL;SERIE B;ROUND 15;2019;06.08.2019;America MG;Londrina;1;2;4;3;1.8;3.32;4.57;2.59;https://www.flashscore.com/match/2c8qzNLT/#/match-summary
BRAZIL;SERIE B;ROUND 15;2019;08.08.2019;Oeste;Brasil de Pelotas;1;0;1;1;1.97;2.92;4.19;2.88;https://www.flashscore.com/match/GtMNvo7b/#/match-summary
BRAZIL;SERIE B;ROUND 15;2019;09.08.2019;Operario;Vila Nova FC;0;0;1;0;2.36;2.81;3.32;2.83;https://www.flashscore.com/match/6VEzxqiH/#/match-summary
BRAZIL;SERIE B;ROUND 15;2019;09.08.2019;Bragantino;Botafogo SP;0;0;0;0;1.57;3.77;5.54;2.09;https://www.flashscore.com/match/xjNJuRih/#/match-summary
