nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;SERIE B;ROUND 2;2015;16.05.2015;Ceara;Atletico GO;0;0;2;0;1.67;3.77;5.05;2.19;https://www.flashscore.com/match/00nZFw86/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;19.05.2015;Macae;Oeste;4;0;4;2;1.83;3.55;4.19;2.06;https://www.flashscore.com/match/lMSTyLUP/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;19.05.2015;Nautico;Criciuma;2;0;2;0;2.14;3.27;3.4;2.22;https://www.flashscore.com/match/8QBCTdx6/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;22.05.2015;Vitoria;Bragantino;1;0;4;1;1.68;3.65;5.15;2.08;https://www.flashscore.com/match/AVTPx1FJ/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;22.05.2015;Mogi Mirim;Sampaio Correa;0;1;1;1;2.14;3.32;3.37;1.95;https://www.flashscore.com/match/tEKeXvws/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;23.05.2015;Paysandu PA;Ceara;1;0;2;1;2.55;3.2;2.78;2.17;https://www.flashscore.com/match/E3C8UxNa/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;23.05.2015;Parana;Boa;0;0;1;1;1.62;3.57;6.08;2.41;https://www.flashscore.com/match/2T84VI7g/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;23.05.2015;Atletico GO;Botafogo RJ;0;0;0;0;4.92;3.53;1.73;2.03;https://www.flashscore.com/match/4h5LRz7I/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;23.05.2015;America MG;Santa Cruz;4;1;4;1;2.24;3.35;3.14;2.22;https://www.flashscore.com/match/K4JaWbhm/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;23.05.2015;CRB;Bahia;0;2;0;3;3.3;3.2;2.15;2.06;https://www.flashscore.com/match/rq4PQfMO/#/match-summary
BRAZIL;SERIE B;ROUND 3;2015;23.05.2015;ABC;Luverdense;1;1;1;1;1.65;3.55;5.63;2.3;https://www.flashscore.com/match/nHAGSGiC/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;26.05.2015;Ceara;CRB;1;1;1;1;1.36;4.82;8.15;1.77;https://www.flashscore.com/match/x6PbufyI/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;29.05.2015;Santa Cruz;ABC;0;1;0;1;1.97;3.32;3.93;2.26;https://www.flashscore.com/match/O2LftzMB/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;29.05.2015;Bragantino;America MG;0;0;0;1;2.88;3.2;2.47;2.0;https://www.flashscore.com/match/GWYwpIMn/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;29.05.2015;Bahia;Parana;1;0;1;0;1.44;4.16;6.62;2.02;https://www.flashscore.com/match/dnh7kvaP/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;30.05.2015;Sampaio Correa;Nautico;0;0;1;1;2.07;3.32;3.58;2.14;https://www.flashscore.com/match/tvWksG65/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;30.05.2015;Criciuma;Atletico GO;0;0;1;0;1.79;3.55;4.5;2.15;https://www.flashscore.com/match/2mXordia/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;30.05.2015;Botafogo RJ;Vitoria;2;0;2;0;1.52;4.02;6.45;1.89;https://www.flashscore.com/match/Y7qZpb7t/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;30.05.2015;Boa;Paysandu PA;0;0;0;1;2.14;3.3;3.4;2.18;https://www.flashscore.com/match/fNXsqxxg/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;30.05.2015;Oeste;Mogi Mirim;0;0;0;0;2.73;3.22;2.58;2.09;https://www.flashscore.com/match/AJN6wY5U/#/match-summary
BRAZIL;SERIE B;ROUND 4;2015;30.05.2015;Luverdense;Macae;1;0;1;2;2.09;3.3;3.52;2.17;https://www.flashscore.com/match/WSO2vEjO/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Vitoria;Criciuma;1;0;2;1;1.98;3.38;3.8;2.03;https://www.flashscore.com/match/AgfDbHyt/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Paysandu PA;Santa Cruz;1;1;2;1;2.18;3.32;3.32;2.34;https://www.flashscore.com/match/27aXggjB/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Nautico;Ceara;1;0;2;0;2.11;3.28;3.53;2.25;https://www.flashscore.com/match/Wt4ygD5H/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Mogi Mirim;Boa;0;1;0;2;1.96;3.33;3.97;2.35;https://www.flashscore.com/match/r7hLde6h/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;America MG;Sampaio Correa;0;0;1;0;1.66;3.85;4.98;2.02;https://www.flashscore.com/match/thBOeFLb/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;ABC;Bragantino;1;0;1;1;1.49;4.0;6.98;2.26;https://www.flashscore.com/match/86R4yozp/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Parana;Botafogo RJ;1;1;1;2;3.32;3.3;2.19;2.22;https://www.flashscore.com/match/OG0TfZz5/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Macae;Bahia;0;0;0;0;2.72;3.22;2.59;2.07;https://www.flashscore.com/match/lpgHcyin/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;CRB;Oeste;1;0;3;0;1.94;3.45;3.88;2.06;https://www.flashscore.com/match/4YKDZO4d/#/match-summary
BRAZIL;SERIE B;ROUND 5;2015;02.06.2015;Atletico GO;Luverdense;0;0;0;1;1.69;3.63;5.08;2.22;https://www.flashscore.com/match/jVG9z5kj/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;05.06.2015;Vitoria;Atletico GO;1;1;3;1;1.61;3.78;5.53;2.01;https://www.flashscore.com/match/Iy9eb8sc/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;05.06.2015;Nautico;America MG;1;0;2;1;2.11;3.18;3.58;2.4;https://www.flashscore.com/match/Uy4yk44q/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;05.06.2015;Botafogo RJ;Mogi Mirim;1;0;3;0;1.24;6.02;10.83;1.73;https://www.flashscore.com/match/dS7acSd3/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;Luverdense;Santa Cruz;2;1;2;2;2.32;3.18;3.13;2.28;https://www.flashscore.com/match/x27qmrZe/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;Criciuma;Macae;0;0;0;3;1.77;3.68;4.38;2.01;https://www.flashscore.com/match/AiN4fQtM/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;Ceara;Sampaio Correa;1;1;1;3;1.81;3.53;4.37;1.97;https://www.flashscore.com/match/8S2ulOJk/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;Bragantino;Bahia;1;0;2;0;3.52;3.3;2.11;2.24;https://www.flashscore.com/match/xvPddnC9/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;Paysandu PA;Parana;0;0;2;1;1.71;3.65;4.95;2.22;https://www.flashscore.com/match/OfR8gpdS/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;CRB;ABC;0;0;0;1;2.57;3.13;2.81;2.32;https://www.flashscore.com/match/Gh6mn2l2/#/match-summary
BRAZIL;SERIE B;ROUND 6;2015;06.06.2015;Boa;Oeste;1;1;1;2;1.92;3.32;4.15;2.26;https://www.flashscore.com/match/GUN0e6RF/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;09.06.2015;Parana;Luverdense;0;0;1;0;1.84;3.58;4.17;2.13;https://www.flashscore.com/match/KMtm73QR/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;09.06.2015;Oeste;Botafogo RJ;0;0;0;1;7.25;4.2;1.45;1.95;https://www.flashscore.com/match/jBKVbuY7/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;12.06.2015;Sampaio Correa;Criciuma;1;1;3;1;1.79;3.68;4.31;2.02;https://www.flashscore.com/match/MVSE2NYr/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;12.06.2015;ABC;Paysandu PA;0;2;0;2;2.17;3.35;3.38;2.3;https://www.flashscore.com/match/UeWM013e/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;12.06.2015;Santa Cruz;Boa;0;0;0;0;1.71;3.78;4.67;2.08;https://www.flashscore.com/match/GhSI1slk/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;13.06.2015;Mogi Mirim;Vitoria;0;1;1;1;2.87;3.43;2.18;2.0;https://www.flashscore.com/match/Ofmv9PeF/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;13.06.2015;Bahia;Ceara;0;0;1;0;1.7;3.62;5.03;2.15;https://www.flashscore.com/match/IcpWAoR2/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;13.06.2015;Atletico GO;Nautico;1;0;2;0;2.55;3.23;2.77;2.37;https://www.flashscore.com/match/CKLRaLI1/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;13.06.2015;Macae;Bragantino;1;1;2;5;1.8;3.55;4.28;2.04;https://www.flashscore.com/match/UXmzA5t9/#/match-summary
BRAZIL;SERIE B;ROUND 7;2015;13.06.2015;America MG;CRB;1;0;1;0;1.44;4.15;7.87;2.02;https://www.flashscore.com/match/2onr8qBL/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;16.06.2015;Nautico;Paysandu PA;1;0;1;1;2.16;3.2;3.5;2.46;https://www.flashscore.com/match/hhd0EKXf/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;16.06.2015;Luverdense;Criciuma;0;1;0;1;2.3;3.18;3.18;2.27;https://www.flashscore.com/match/Q5f8Cb27/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;19.06.2015;Sampaio Correa;Bahia;0;0;0;0;3.01;3.25;2.37;2.16;https://www.flashscore.com/match/zH1eF0Il/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;19.06.2015;Parana;Mogi Mirim;0;1;3;1;1.77;3.57;4.6;2.37;https://www.flashscore.com/match/dQ2iGt3r/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;19.06.2015;Botafogo RJ;Boa;1;1;1;1;1.24;5.57;12.67;1.87;https://www.flashscore.com/match/rJMGMrQE/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;20.06.2015;Vitoria;ABC;2;0;2;0;1.78;3.72;4.27;2.04;https://www.flashscore.com/match/4SNCNOA8/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;20.06.2015;Ceara;Santa Cruz;1;1;3;3;1.85;3.57;4.13;2.03;https://www.flashscore.com/match/Wre4Dvm1/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;20.06.2015;America MG;Atletico GO;1;0;1;0;1.62;3.82;5.57;2.24;https://www.flashscore.com/match/voGPKMfR/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;20.06.2015;CRB;Macae;2;0;3;1;2.02;3.47;3.53;2.06;https://www.flashscore.com/match/xtbCBIHD/#/match-summary
BRAZIL;SERIE B;ROUND 8;2015;20.06.2015;Bragantino;Oeste;2;0;3;1;1.87;3.5;4.13;2.05;https://www.flashscore.com/match/QsCLL2uL/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;23.06.2015;Criciuma;America MG;2;1;2;2;2.4;3.2;2.98;2.32;https://www.flashscore.com/match/YB3XCSDm/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;23.06.2015;Paysandu PA;Vitoria;0;0;1;0;1.95;3.55;3.7;1.96;https://www.flashscore.com/match/nF7yCnTg/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;26.06.2015;Oeste;Ceara;0;0;2;0;2.81;3.23;2.49;2.07;https://www.flashscore.com/match/vVLp84SI/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;26.06.2015;Atletico GO;Parana;1;1;1;1;1.93;3.3;4.1;2.17;https://www.flashscore.com/match/0vNt9pDC/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;27.06.2015;Santa Cruz;Sampaio Correa;0;0;1;0;1.83;3.5;4.26;2.05;https://www.flashscore.com/match/tx7uB6r0/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;27.06.2015;Mogi Mirim;CRB;0;0;0;1;1.96;3.25;3.87;2.31;https://www.flashscore.com/match/lvS0IljQ/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;27.06.2015;Macae;Botafogo RJ;3;0;4;2;4.73;3.63;1.73;1.73;https://www.flashscore.com/match/K4NdJUzK/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;27.06.2015;Bahia;Luverdense;0;0;1;0;1.34;4.6;9.83;2.08;https://www.flashscore.com/match/tEOhKALD/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;27.06.2015;ABC;Nautico;1;2;3;3;2.01;3.33;3.8;2.35;https://www.flashscore.com/match/KS5qAQc6/#/match-summary
BRAZIL;SERIE B;ROUND 9;2015;27.06.2015;Boa;Bragantino;1;0;3;0;2.23;3.23;3.25;2.2;https://www.flashscore.com/match/jmESD8bs/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;30.06.2015;Paysandu PA;Atletico GO;1;0;2;0;1.59;3.8;5.75;2.18;https://www.flashscore.com/match/YkUCBwZA/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;30.06.2015;Luverdense;Ceara;1;0;3;0;2.54;3.2;2.77;2.28;https://www.flashscore.com/match/8MyP8yJT/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;03.07.2015;Parana;Criciuma;0;0;0;0;2.0;3.32;3.78;2.25;https://www.flashscore.com/match/faV8CJJ4/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;03.07.2015;Botafogo RJ;Sampaio Correa;3;0;5;0;1.39;4.48;8.38;1.81;https://www.flashscore.com/match/4AxdFLZo/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;04.07.2015;Vitoria;Bahia;1;0;4;1;2.61;3.13;2.75;2.23;https://www.flashscore.com/match/j7YiG1Ku/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;04.07.2015;Nautico;Oeste;0;0;2;1;1.47;4.07;7.23;2.26;https://www.flashscore.com/match/GEJHAclH/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;04.07.2015;Bragantino;Santa Cruz;0;0;1;2;2.37;3.27;2.96;2.05;https://www.flashscore.com/match/nZR0Eukh/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;04.07.2015;ABC;Macae;0;1;1;1;1.69;3.72;4.88;1.86;https://www.flashscore.com/match/EaxL9H3N/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;04.07.2015;CRB;Boa;0;0;1;1;1.94;3.35;3.93;2.38;https://www.flashscore.com/match/AVNj4eRp/#/match-summary
BRAZIL;SERIE B;ROUND 10;2015;04.07.2015;America MG;Mogi Mirim;1;1;3;1;1.38;4.55;8.65;2.09;https://www.flashscore.com/match/QPQ4Da4b/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Sampaio Correa;Luverdense;1;0;3;1;1.69;3.67;5.03;2.08;https://www.flashscore.com/match/fJcfOGIG/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Oeste;Parana;0;0;1;0;2.31;3.22;3.12;2.42;https://www.flashscore.com/match/0KxZGYAj/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Mogi Mirim;Nautico;0;1;2;1;2.74;3.17;2.57;2.37;https://www.flashscore.com/match/K05sRIYc/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Macae;America MG;1;0;1;1;2.32;3.23;3.06;2.09;https://www.flashscore.com/match/Qw6wSbJi/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Criciuma;Bragantino;1;0;1;0;1.71;3.64;4.82;2.06;https://www.flashscore.com/match/GSbjPd3A/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Boa;Vitoria;0;0;0;0;2.62;3.27;2.67;2.09;https://www.flashscore.com/match/Y39oQxl4/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Bahia;Paysandu PA;1;0;2;0;1.8;3.37;4.72;2.41;https://www.flashscore.com/match/nm7ZSv4o/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Atletico GO;ABC;1;1;1;2;2.05;3.22;3.75;2.4;https://www.flashscore.com/match/nHYUHEep/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Santa Cruz;CRB;0;1;2;1;1.59;3.77;5.87;2.08;https://www.flashscore.com/match/2qcbNzYM/#/match-summary
BRAZIL;SERIE B;ROUND 11;2015;07.07.2015;Ceara;Botafogo RJ;0;0;0;0;2.98;3.42;2.29;1.88;https://www.flashscore.com/match/tzd2MfmT/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;10.07.2015;Macae;Paysandu PA;0;1;2;1;2.21;3.32;3.27;2.05;https://www.flashscore.com/match/hEPKvx3c/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;10.07.2015;Ceara;Criciuma;1;1;1;1;1.61;3.75;5.6;2.06;https://www.flashscore.com/match/vBc8VXPq/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;10.07.2015;Atletico GO;Mogi Mirim;0;0;1;1;1.69;3.57;5.17;2.05;https://www.flashscore.com/match/8p2CUiuj/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;10.07.2015;Bragantino;Botafogo RJ;1;0;1;0;3.55;3.43;2.01;1.93;https://www.flashscore.com/match/AkKPwdI3/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;11.07.2015;Sampaio Correa;Boa;0;0;3;0;1.75;3.57;4.7;2.25;https://www.flashscore.com/match/fwMyyf2M/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;11.07.2015;Parana;Vitoria;0;0;0;1;2.3;3.2;3.15;2.32;https://www.flashscore.com/match/r3IXyzmG/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;11.07.2015;Nautico;Santa Cruz;0;0;2;1;2.47;3.22;2.89;2.06;https://www.flashscore.com/match/x2BtzEHS/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;11.07.2015;CRB;Luverdense;0;0;0;0;1.87;3.49;4.1;2.31;https://www.flashscore.com/match/ny1GTBfd/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;11.07.2015;America MG;ABC;0;1;2;1;1.59;3.67;5.98;2.3;https://www.flashscore.com/match/ltJTxGX9/#/match-summary
BRAZIL;SERIE B;ROUND 12;2015;11.07.2015;Bahia;Oeste;1;0;1;0;1.27;5.25;11.67;1.92;https://www.flashscore.com/match/ENQGuImi/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;14.07.2015;Mogi Mirim;Macae;3;0;3;1;2.44;3.25;2.87;2.11;https://www.flashscore.com/match/d6r7jZ19/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;14.07.2015;ABC;Parana;1;0;1;4;1.84;3.47;4.27;2.33;https://www.flashscore.com/match/Ch3srB9k/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;17.07.2015;Vitoria;CRB;3;0;3;1;1.45;4.1;7.52;1.89;https://www.flashscore.com/match/ltuaheXd/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;17.07.2015;Luverdense;Bragantino;0;0;2;1;2.15;3.25;3.52;2.2;https://www.flashscore.com/match/fHhnsVOe/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;18.07.2015;Santa Cruz;Atletico GO;1;0;3;0;1.64;3.68;5.47;2.16;https://www.flashscore.com/match/bkawqifq/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;18.07.2015;Paysandu PA;Sampaio Correa;0;0;1;1;1.79;3.58;4.34;2.09;https://www.flashscore.com/match/tACBmXoS/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;18.07.2015;Criciuma;Bahia;1;0;2;1;2.54;3.23;2.79;2.32;https://www.flashscore.com/match/2JD7lDWL/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;18.07.2015;Botafogo RJ;Nautico;0;0;1;0;1.55;4.05;6.12;1.86;https://www.flashscore.com/match/2qq3iFn3/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;18.07.2015;Oeste;America MG;1;1;3;1;3.57;3.28;2.08;2.27;https://www.flashscore.com/match/Y7ijtkv2/#/match-summary
BRAZIL;SERIE B;ROUND 13;2015;18.07.2015;Boa;Ceara;0;0;0;0;2.54;3.11;2.89;2.27;https://www.flashscore.com/match/zcsBkgHF/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;21.07.2015;Macae;Parana;0;0;0;0;1.91;3.47;3.93;1.94;https://www.flashscore.com/match/0Eqx4hW8/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;24.07.2015;America MG;Boa;1;0;2;0;1.54;3.75;6.63;2.2;https://www.flashscore.com/match/hn1AopGs/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;24.07.2015;Bragantino;Atletico GO;0;0;0;1;1.93;3.45;3.9;2.2;https://www.flashscore.com/match/rwZt3CoF/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;Sampaio Correa;ABC;1;1;3;2;1.96;3.37;3.88;2.11;https://www.flashscore.com/match/QaaIqOpf/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;Nautico;Vitoria;0;1;2;1;2.33;3.27;3.02;2.08;https://www.flashscore.com/match/ryfNrr00/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;Criciuma;Santa Cruz;0;0;0;0;2.15;3.27;3.43;2.09;https://www.flashscore.com/match/n90Ep4Vm/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;CRB;Paysandu PA;2;0;3;0;2.53;3.05;2.91;2.33;https://www.flashscore.com/match/UidZutpJ/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;Bahia;Botafogo RJ;0;1;1;1;1.98;3.35;3.85;2.23;https://www.flashscore.com/match/MNpY4YG2/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;Luverdense;Oeste;0;0;1;1;2.03;3.3;3.75;2.23;https://www.flashscore.com/match/GlhVtMUC/#/match-summary
BRAZIL;SERIE B;ROUND 14;2015;25.07.2015;Ceara;Mogi Mirim;0;1;2;3;1.43;4.22;8.02;1.95;https://www.flashscore.com/match/MRhRs2F6/#/match-summary
BRAZIL;SERIE B;ROUND 15;2015;28.07.2015;Vitoria;Macae;0;0;0;0;1.51;4.13;6.47;1.76;https://www.flashscore.com/match/WdzI4PMJ/#/match-summary
BRAZIL;SERIE B;ROUND 15;2015;28.07.2015;Santa Cruz;Bahia;1;1;3;1;2.35;3.09;3.06;2.2;https://www.flashscore.com/match/ABD4eLq6/#/match-summary
BRAZIL;SERIE B;ROUND 15;2015;28.07.2015;Paysandu PA;America MG;1;0;2;0;2.42;3.15;3.01;2.22;https://www.flashscore.com/match/GlE0d1Ua/#/match-summary
BRAZIL;SERIE B;ROUND 15;2015;28.07.2015;Parana;Nautico;2;0;2;0;2.05;3.4;3.52;2.27;https://www.flashscore.com/match/2oAdcsFg/#/match-summary
BRAZIL;SERIE B;ROUND 15;2015;28.07.2015;Oeste;Sampaio Correa;0;0;1;0;2.27;3.28;3.13;2.06;https://www.flashscore.com/match/pU5HhJTO/#/match-summary
BRAZIL;SERIE B;ROUND 15;2015;28.07.2015;Mogi Mirim;Bragantino;0;1;2;3;2.16;3.3;3.37;2.06;https://www.flashscore.com/match/tWLma3ps/#/match-summary
