nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;SERIE B;ROUND 9;2014;30.05.2014;America RN;Luverdense;0;0;2;0;2.56;3.18;2.56;1.92;https://www.flashscore.com/match/tfQfkEEM/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;30.05.2014;Santa Cruz;Joinville;1;0;2;0;2.17;3.08;3.28;2.3;https://www.flashscore.com/match/YNZZgx0i/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;31.05.2014;Vasco;Portuguesa;1;1;1;1;1.52;3.92;5.48;1.83;https://www.flashscore.com/match/8UFeWY7p/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;31.05.2014;Sampaio Correa;Ceara;2;2;2;2;2.2;3.22;3.12;1.88;https://www.flashscore.com/match/CEYwgdFc/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;31.05.2014;Ponte Preta;Boa;1;0;1;0;1.52;3.88;5.9;1.9;https://www.flashscore.com/match/GYiSm1wI/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;31.05.2014;America MG;Nautico;0;2;1;3;1.44;4.1;6.65;1.9;https://www.flashscore.com/match/ATUblYTS/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;31.05.2014;Vila Nova FC;Bragantino;0;1;1;1;2.92;3.18;2.23;2.2;https://www.flashscore.com/match/23RjjfaG/#/match-summary
BRAZIL;SERIE B;ROUND 9;2014;31.05.2014;Icasa;Atletico GO;0;0;1;0;2.15;3.22;3.2;2.04;https://www.flashscore.com/match/6yYshGU3/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;Santa Cruz;Ponte Preta;2;0;2;1;2.69;3.1;2.55;2.25;https://www.flashscore.com/match/bVdL5Zb3/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;Sampaio Correa;America RN;0;0;3;0;1.52;4.1;5.48;1.67;https://www.flashscore.com/match/G6iQ4gE9/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;Portuguesa;America MG;1;0;2;1;2.39;3.25;2.75;1.92;https://www.flashscore.com/match/f16VrCij/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;Bragantino;Ceara;1;1;1;2;2.72;3.18;2.45;1.99;https://www.flashscore.com/match/CxHQqhxp/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;Icasa;Avai;0;0;0;2;2.2;3.2;3.12;2.05;https://www.flashscore.com/match/fcjU3DTF/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;Boa;Vasco;0;0;0;2;4.35;3.55;1.74;2.02;https://www.flashscore.com/match/neV8dVLk/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;03.06.2014;ABC;Nautico;1;0;1;1;1.76;3.42;4.38;2.17;https://www.flashscore.com/match/84W4cB6q/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;06.06.2014;Parana;Luverdense;0;1;0;2;2.12;3.22;3.28;2.2;https://www.flashscore.com/match/6yAZsW6d/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;06.06.2014;Joinville;Vila Nova FC;1;0;1;0;1.25;5.25;10.5;1.74;https://www.flashscore.com/match/lKkY2XrM/#/match-summary
BRAZIL;SERIE B;ROUND 4;2014;07.06.2014;Sampaio Correa;Avai;1;0;1;1;1.69;3.55;4.75;1.88;https://www.flashscore.com/match/ILbAcH5j/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Vila Nova FC;Boa;0;2;0;2;2.35;3.18;2.72;2.3;https://www.flashscore.com/match/tIjrBUzq/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Ponte Preta;Portuguesa;0;0;0;0;2.06;3.28;3.2;2.0;https://www.flashscore.com/match/YBTGf9j2/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Nautico;Sampaio Correa;1;0;1;0;2.5;3.25;2.5;1.98;https://www.flashscore.com/match/lKB3ICr9/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Avai;Atletico GO;0;1;2;1;1.69;3.55;4.34;2.02;https://www.flashscore.com/match/v94GFASR/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;America MG;Parana;0;0;1;0;1.52;3.88;5.25;1.83;https://www.flashscore.com/match/YP8k985e/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Vasco;Santa Cruz;2;1;4;1;1.72;3.38;4.72;2.0;https://www.flashscore.com/match/zH7aJhT2/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Oeste;Icasa;0;0;0;0;2.25;3.2;3.03;2.17;https://www.flashscore.com/match/fLUCekyd/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Luverdense;ABC;0;0;3;1;1.8;3.42;4.18;2.17;https://www.flashscore.com/match/rsB7HWcF/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;Ceara;Joinville;0;3;1;3;1.88;3.42;3.8;2.0;https://www.flashscore.com/match/MX9BGjDL/#/match-summary
BRAZIL;SERIE B;ROUND 11;2014;15.07.2014;America RN;Bragantino;1;2;4;2;2.0;3.28;3.5;2.02;https://www.flashscore.com/match/zujnAljk/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;18.07.2014;Portuguesa;Parana;0;1;1;1;1.94;3.28;3.75;2.05;https://www.flashscore.com/match/fucb7nz8/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;18.07.2014;America MG;Oeste;3;0;3;0;1.38;4.22;7.98;1.78;https://www.flashscore.com/match/YopQLok1/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;18.07.2014;ABC;Joinville;0;1;2;1;2.69;3.15;2.5;2.12;https://www.flashscore.com/match/feoMMRZf/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;18.07.2014;Avai;Ponte Preta;0;0;1;0;2.45;3.12;2.76;2.12;https://www.flashscore.com/match/zgVKOm5r/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;19.07.2014;Vila Nova FC;Santa Cruz;2;2;3;2;2.95;3.25;2.26;2.15;https://www.flashscore.com/match/EqUON7Kl/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;19.07.2014;Vasco;America RN;1;0;1;1;1.4;4.12;7.75;1.68;https://www.flashscore.com/match/rejtWVC8/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;19.07.2014;Luverdense;Atletico GO;0;1;0;2;1.75;3.45;4.47;1.98;https://www.flashscore.com/match/4AvkU9sL/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;19.07.2014;Ceara;Icasa;2;0;2;1;1.48;3.88;6.55;1.85;https://www.flashscore.com/match/IDrgTTdR/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;19.07.2014;Nautico;Boa;0;2;1;3;1.72;3.45;4.53;2.05;https://www.flashscore.com/match/MokpVkSE/#/match-summary
BRAZIL;SERIE B;ROUND 12;2014;19.07.2014;Bragantino;Sampaio Correa;0;0;0;1;2.22;3.35;2.98;1.9;https://www.flashscore.com/match/Glbf8SK1/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;22.07.2014;Icasa;Portuguesa;0;0;2;0;2.38;3.18;2.86;2.0;https://www.flashscore.com/match/UZvj9TMh/#/match-summary
BRAZIL;SERIE B;ROUND 10;2014;22.07.2014;Atletico GO;Oeste;2;0;4;2;1.44;4.1;6.65;1.85;https://www.flashscore.com/match/2Ngx2ibS/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;25.07.2014;Oeste;Luverdense;0;1;2;1;2.45;3.1;2.79;2.08;https://www.flashscore.com/match/S8qUK547/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;25.07.2014;Boa;Bragantino;0;0;2;1;2.05;3.25;3.42;2.0;https://www.flashscore.com/match/dnW65oMH/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;25.07.2014;America RN;America MG;1;0;1;0;2.68;3.22;2.48;1.78;https://www.flashscore.com/match/IeX26R6B/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;26.07.2014;Santa Cruz;Ceara;2;3;2;3;2.45;3.18;2.72;1.83;https://www.flashscore.com/match/M9yrBkht/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;26.07.2014;Ponte Preta;Vasco;0;0;0;0;2.82;3.12;2.42;2.02;https://www.flashscore.com/match/tCmYJPJD/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;26.07.2014;Joinville;Avai;0;0;0;1;1.86;3.4;3.9;2.02;https://www.flashscore.com/match/CbUf8mxa/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;26.07.2014;Atletico GO;Nautico;0;0;2;0;1.78;3.4;4.27;1.85;https://www.flashscore.com/match/OYXb77i5/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;26.07.2014;Sampaio Correa;Vila Nova FC;2;0;2;0;1.4;4.22;7.48;1.66;https://www.flashscore.com/match/jqtnA97n/#/match-summary
BRAZIL;SERIE B;ROUND 13;2014;26.07.2014;Parana;ABC;0;0;1;0;1.92;3.32;3.8;2.05;https://www.flashscore.com/match/ppEESHND/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;29.07.2014;Nautico;Icasa;1;0;1;0;1.96;3.3;3.65;2.12;https://www.flashscore.com/match/rw5PNSyn/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;29.07.2014;Portuguesa;Oeste;0;0;0;0;1.54;3.78;5.72;1.78;https://www.flashscore.com/match/hEPF3PjU/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;01.08.2014;Vila Nova FC;Atletico GO;0;2;0;2;4.38;3.65;1.72;2.0;https://www.flashscore.com/match/KrdpJ4jH/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;01.08.2014;Avai;Luverdense;0;1;1;2;1.92;3.4;3.68;2.12;https://www.flashscore.com/match/bT7yLQL4/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;02.08.2014;Vasco;Parana;1;0;1;0;1.51;3.92;5.88;1.84;https://www.flashscore.com/match/UZ0LO8Mu/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;02.08.2014;Sampaio Correa;Ponte Preta;2;2;3;3;1.92;3.32;3.75;2.04;https://www.flashscore.com/match/Q1fUMnih/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;02.08.2014;Bragantino;Joinville;1;0;1;0;2.7;3.15;2.48;2.04;https://www.flashscore.com/match/ENQB45yO/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;02.08.2014;America RN;Santa Cruz;0;1;0;1;2.08;3.32;3.28;1.98;https://www.flashscore.com/match/Yo0lIO5N/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;02.08.2014;America MG;ABC;0;0;1;0;1.5;3.88;5.98;1.88;https://www.flashscore.com/match/S8ahHrLT/#/match-summary
BRAZIL;SERIE B;ROUND 14;2014;02.08.2014;Ceara;Boa;1;1;2;2;1.46;4.0;6.4;1.85;https://www.flashscore.com/match/4hgYL66b/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;05.08.2014;Luverdense;Portuguesa;0;0;3;1;1.82;3.38;4.12;1.98;https://www.flashscore.com/match/jNWEYqj4/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;05.08.2014;Joinville;Sampaio Correa;2;1;3;1;1.98;3.25;3.62;2.1;https://www.flashscore.com/match/CxLNWNKG/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;08.08.2014;Icasa;America MG;0;0;2;0;2.82;3.22;2.37;2.08;https://www.flashscore.com/match/YoMJX35A/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;08.08.2014;Atletico GO;Ceara;0;0;0;2;2.48;3.22;2.68;1.88;https://www.flashscore.com/match/tCPRVszN/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;08.08.2014;Ponte Preta;Bragantino;0;0;1;0;1.73;3.42;4.62;2.0;https://www.flashscore.com/match/6ZU2yn6o/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;09.08.2014;Santa Cruz;Nautico;0;0;3;0;1.95;3.28;3.65;1.88;https://www.flashscore.com/match/vmTAZPzb/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;09.08.2014;Parana;Vila Nova FC;1;1;3;1;1.38;4.35;7.5;1.85;https://www.flashscore.com/match/pQT6z6Li/#/match-summary
BRAZIL;SERIE B;ROUND 15;2014;09.08.2014;ABC;Vasco;0;1;1;2;3.25;3.22;2.12;2.05;https://www.flashscore.com/match/K2OVU1kT/#/match-summary
