nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;SERIE B;ROUND 4;2021;17.06.2021;Londrina;Botafogo RJ;0;1;2;2;3.44;2.92;2.25;2.69;https://www.flashscore.com/match/vaT8trro/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;18.06.2021;Brasil de Pelotas;Goias;1;1;2;1;3.41;2.74;2.37;3.0;https://www.flashscore.com/match/0SdjgLRj/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;19.06.2021;Vasco;CRB;1;0;3;0;1.89;3.26;4.13;2.21;https://www.flashscore.com/match/8UHB03ZG/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;19.06.2021;Guarani;Ponte Preta;1;0;1;0;2.34;2.96;3.16;2.5;https://www.flashscore.com/match/GfLJbs4T/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;19.06.2021;Vitoria;Brusque;0;1;3;1;2.26;2.86;3.5;2.41;https://www.flashscore.com/match/0nLX5bBd/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;19.06.2021;Operario;Cruzeiro;1;1;2;1;2.98;2.8;2.59;2.82;https://www.flashscore.com/match/fkIP7Ktp/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;19.06.2021;Vila Nova FC;Coritiba;0;0;0;1;3.25;2.9;2.38;2.62;https://www.flashscore.com/match/2iHFaNlN/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;19.06.2021;Sampaio Correa;Confianca;0;1;3;1;2.54;2.8;3.11;2.82;https://www.flashscore.com/match/2iaGUslc/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;20.06.2021;Nautico;Botafogo RJ;1;0;3;1;2.18;3.06;3.42;2.28;https://www.flashscore.com/match/Mybnf1Cp/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;20.06.2021;CSA;Londrina;1;0;1;0;1.96;3.11;4.04;2.53;https://www.flashscore.com/match/2iwoF2lA/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;Confianca;Vila Nova FC;1;0;1;0;1.9;3.07;4.42;2.55;https://www.flashscore.com/match/nJB7Iye2/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;Brusque;Sampaio Correa;0;0;0;0;1.98;3.16;3.86;2.41;https://www.flashscore.com/match/8SC3JHud/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;Ponte Preta;Operario;0;0;0;0;2.58;2.8;2.98;3.02;https://www.flashscore.com/match/l81SRuYF/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;Goias;Avai;2;0;3;0;2.04;2.87;4.07;2.55;https://www.flashscore.com/match/AH2OSLI9/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;Remo;Guarani;0;0;0;0;2.84;2.76;2.72;2.66;https://www.flashscore.com/match/0MaksLX2/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;CRB;Brasil de Pelotas;1;0;2;1;1.94;2.89;4.54;2.61;https://www.flashscore.com/match/2Fs3LwBq/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;22.06.2021;Coritiba;Vitoria;1;0;1;0;2.22;2.78;3.77;2.82;https://www.flashscore.com/match/t6t7KcQk/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;23.06.2021;Londrina;Nautico;0;0;0;0;3.08;2.96;2.38;2.55;https://www.flashscore.com/match/pzeyQJ2S/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;24.06.2021;Cruzeiro;Vasco;2;1;2;1;2.36;2.86;3.3;2.6;https://www.flashscore.com/match/WWjXQamM/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;25.06.2021;Avai;CRB;1;0;1;0;1.82;3.32;4.3;2.12;https://www.flashscore.com/match/fqyoWfP1/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;25.06.2021;Operario;Confianca;0;0;0;0;1.86;3.15;4.37;2.54;https://www.flashscore.com/match/0MysXzAe/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;25.06.2021;Guarani;Coritiba;0;1;0;2;2.37;2.82;3.28;2.82;https://www.flashscore.com/match/zuh2vJHL/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;25.06.2021;Brasil de Pelotas;Ponte Preta;0;0;1;1;3.45;2.73;2.34;3.28;https://www.flashscore.com/match/6NrYYduq/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;25.06.2021;Vila Nova FC;Goias;0;0;0;0;4.7;3.01;1.86;2.99;https://www.flashscore.com/match/dlgbua2F/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;26.06.2021;Sampaio Correa;Botafogo RJ;1;0;2;0;3.61;2.94;2.16;2.41;https://www.flashscore.com/match/OhUrfHv8/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;26.06.2021;Vitoria;Londrina;1;0;1;2;1.91;3.02;4.41;2.55;https://www.flashscore.com/match/YZZlVEv8/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;26.06.2021;Nautico;Remo;0;1;1;1;1.52;3.61;6.7;2.23;https://www.flashscore.com/match/4Ed6wwXR/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;27.06.2021;CSA;Cruzeiro;2;1;2;1;2.89;2.82;2.66;2.78;https://www.flashscore.com/match/lnYxYGfk/#/match-summary
BRAZIL;SERIE B;ROUND 7;2021;27.06.2021;Vasco;Brusque;0;0;2;1;1.86;3.22;4.31;2.28;https://www.flashscore.com/match/EP3gtum9/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;28.06.2021;Operario;Vila Nova FC;1;1;1;2;1.7;3.2;5.45;2.82;https://www.flashscore.com/match/GEsyXpwC/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;29.06.2021;Confianca;Coritiba;0;1;0;1;2.46;2.93;2.98;2.69;https://www.flashscore.com/match/CtypVO7O/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;29.06.2021;Remo;Sampaio Correa;0;0;0;2;2.62;2.72;2.98;2.98;https://www.flashscore.com/match/QqPRg8pP/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;29.06.2021;CRB;Nautico;0;0;1;1;3.16;3.16;2.21;2.26;https://www.flashscore.com/match/xOrXXQN5/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;30.06.2021;Ponte Preta;CSA;1;0;2;1;2.19;2.88;3.64;2.65;https://www.flashscore.com/match/8reKzTwm/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;30.06.2021;Brusque;Brasil de Pelotas;0;0;1;0;1.9;3.13;4.25;2.47;https://www.flashscore.com/match/bwXuW4hI/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;30.06.2021;Londrina;Avai;0;2;1;3;2.93;2.85;2.62;2.38;https://www.flashscore.com/match/UcqTY68a/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;30.06.2021;Goias;Vasco;0;0;1;0;2.43;2.89;3.08;2.61;https://www.flashscore.com/match/fuiGy9Ot/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;30.06.2021;Cruzeiro;Guarani;3;2;3;3;2.08;3.05;3.74;2.49;https://www.flashscore.com/match/j7pPZngg/#/match-summary
BRAZIL;SERIE B;ROUND 8;2021;30.06.2021;Botafogo RJ;Vitoria;0;0;1;0;2.2;2.98;3.44;2.34;https://www.flashscore.com/match/2qTngyfE/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;02.07.2021;Nautico;Operario;2;0;5;0;2.08;2.9;3.84;2.6;https://www.flashscore.com/match/Is46nQxa/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;02.07.2021;Coritiba;Remo;0;0;2;1;1.67;3.34;5.38;2.62;https://www.flashscore.com/match/xrBIqOMH/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;Vasco;Confianca;1;0;1;0;1.73;3.32;4.93;2.33;https://www.flashscore.com/match/ShBgkSht/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;CSA;CRB;0;0;0;1;2.54;2.93;2.9;2.4;https://www.flashscore.com/match/biCEp47B/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;Sampaio Correa;Londrina;1;0;1;0;2.15;3.06;3.51;2.6;https://www.flashscore.com/match/AVuX2oNu/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;Brasil de Pelotas;Cruzeiro;0;0;0;0;3.62;2.78;2.3;2.98;https://www.flashscore.com/match/GSM9oph5/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;Avai;Botafogo RJ;0;0;1;1;2.53;2.93;2.97;2.34;https://www.flashscore.com/match/6HFMrrxO/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;Vitoria;Goias;0;0;1;1;2.57;2.83;2.98;2.7;https://www.flashscore.com/match/p8EQs2iU/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;03.07.2021;Vila Nova FC;Ponte Preta;0;0;0;0;3.12;2.71;2.56;3.0;https://www.flashscore.com/match/pU5bln8n/#/match-summary
BRAZIL;SERIE B;ROUND 9;2021;04.07.2021;Guarani;Brusque;3;1;4;1;2.01;3.11;3.89;2.2;https://www.flashscore.com/match/OK42m6Nh/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;06.07.2021;Ponte Preta;Avai;0;0;0;0;2.62;2.83;2.88;2.78;https://www.flashscore.com/match/dnrq0q7b/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;06.07.2021;Cruzeiro;Coritiba;0;0;0;0;2.34;2.81;3.3;2.7;https://www.flashscore.com/match/xbata3M4/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;06.07.2021;CRB;Botafogo RJ;0;1;2;1;3.0;2.97;2.45;2.47;https://www.flashscore.com/match/ABclcsiH/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;08.07.2021;Remo;Vila Nova FC;0;0;0;1;2.54;2.71;3.15;3.15;https://www.flashscore.com/match/d2W6FO6o/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;09.07.2021;Vasco;Sampaio Correa;1;0;1;0;1.91;2.96;4.37;2.6;https://www.flashscore.com/match/OYqy25xn/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;09.07.2021;Londrina;Guarani;0;0;0;1;3.61;2.94;2.14;2.43;https://www.flashscore.com/match/GlbpbNyB/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;09.07.2021;Goias;Nautico;0;0;0;1;2.33;2.96;3.16;2.22;https://www.flashscore.com/match/Iequ1Pih/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;10.07.2021;Operario;Brasil de Pelotas;0;0;2;1;1.73;3.12;5.66;2.9;https://www.flashscore.com/match/OE1hd16N/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;10.07.2021;Botafogo RJ;Cruzeiro;1;0;3;3;2.35;2.79;3.38;2.78;https://www.flashscore.com/match/zgVAErMi/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;10.07.2021;Confianca;Vitoria;1;1;1;1;2.64;2.94;2.8;2.66;https://www.flashscore.com/match/8nwPjuUp/#/match-summary
BRAZIL;SERIE B;ROUND 10;2021;11.07.2021;Brusque;CSA;0;2;2;3;2.24;3.04;3.27;2.38;https://www.flashscore.com/match/6wiceLLT/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;12.07.2021;Nautico;Ponte Preta;0;1;1;1;1.98;3.12;3.76;2.44;https://www.flashscore.com/match/OENNBt6A/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;13.07.2021;Vila Nova FC;Brasil de Pelotas;0;0;0;0;2.03;2.81;4.3;3.02;https://www.flashscore.com/match/IHKFD2yb/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;13.07.2021;Guarani;CRB;1;0;1;0;1.74;3.46;4.55;2.11;https://www.flashscore.com/match/UiOJCMj4/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;13.07.2021;Avai;Confianca;0;0;2;1;1.92;3.14;4.05;2.44;https://www.flashscore.com/match/GC224bbp/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;13.07.2021;Vitoria;Sampaio Correa;2;0;2;2;2.3;2.71;3.59;2.96;https://www.flashscore.com/match/UF663IDj/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;13.07.2021;Londrina;Operario;0;1;1;2;3.08;2.73;2.55;2.89;https://www.flashscore.com/match/25MRA0LG/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;13.07.2021;Coritiba;Vasco;0;0;1;1;2.68;2.82;2.8;2.86;https://www.flashscore.com/match/bXFz9vjT/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;14.07.2021;CSA;Goias;0;1;0;1;2.51;2.86;3.02;2.66;https://www.flashscore.com/match/KtHW9KzN/#/match-summary
BRAZIL;SERIE B;ROUND 11;2021;14.07.2021;Remo;Brusque;0;0;2;1;2.78;3.03;2.54;2.32;https://www.flashscore.com/match/WKpkS1ji/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;16.07.2021;Confianca;Guarani;0;2;1;4;3.17;2.84;2.42;2.6;https://www.flashscore.com/match/6J6k39J7/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;16.07.2021;Sampaio Correa;Coritiba;1;2;2;3;3.01;2.74;2.58;2.79;https://www.flashscore.com/match/KMfXRhd8/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;17.07.2021;Brasil de Pelotas;Vitoria;1;0;1;0;3.64;2.89;2.2;2.86;https://www.flashscore.com/match/xvFY6iKr/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;17.07.2021;Goias;Londrina;0;0;0;0;1.72;3.38;4.96;2.33;https://www.flashscore.com/match/4nbdQuL3/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;17.07.2021;Cruzeiro;Avai;0;1;0;3;2.12;2.98;3.67;2.62;https://www.flashscore.com/match/Q1n5OJkG/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;17.07.2021;Ponte Preta;Remo;0;1;1;2;1.85;3.06;4.79;2.8;https://www.flashscore.com/match/rwc0PazA/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;17.07.2021;Operario;CSA;0;1;0;2;2.22;2.72;3.89;2.71;https://www.flashscore.com/match/AiDt5Vle/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;17.07.2021;Brusque;Botafogo RJ;0;1;2;1;2.93;3.11;2.42;2.08;https://www.flashscore.com/match/SS7o4k41/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;18.07.2021;Vasco;Nautico;0;1;1;1;2.07;3.14;3.6;2.11;https://www.flashscore.com/match/ABqgRL5c/#/match-summary
BRAZIL;SERIE B;ROUND 12;2021;18.07.2021;CRB;Vila Nova FC;1;0;2;1;1.95;3.02;4.3;2.9;https://www.flashscore.com/match/W0Ex6BZl/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;20.07.2021;Remo;Cruzeiro;1;0;1;0;3.04;2.91;2.5;2.7;https://www.flashscore.com/match/hSz8vWuE/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;20.07.2021;Londrina;Confianca;0;0;0;0;2.46;2.89;3.08;2.78;https://www.flashscore.com/match/OfwGJU3l/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;20.07.2021;Guarani;Sampaio Correa;0;0;0;0;1.74;3.17;5.2;2.49;https://www.flashscore.com/match/hCnpPjtR/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;20.07.2021;Botafogo RJ;Goias;0;2;0;2;2.2;3.09;3.3;2.32;https://www.flashscore.com/match/WdbyRCBE/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;20.07.2021;Vitoria;Ponte Preta;0;0;1;0;2.23;2.92;3.6;2.77;https://www.flashscore.com/match/hzVWFn3D/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;21.07.2021;Vila Nova FC;Brusque;0;0;0;1;2.55;2.9;2.98;2.6;https://www.flashscore.com/match/ELmtQWQK/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;21.07.2021;Nautico;Brasil de Pelotas;2;1;2;1;1.46;3.88;7.09;2.11;https://www.flashscore.com/match/p4vCKAlr/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;21.07.2021;CSA;Vasco;1;1;2;2;3.02;2.87;2.49;2.6;https://www.flashscore.com/match/6JSKIlJf/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;22.07.2021;Coritiba;CRB;1;0;1;1;1.86;3.02;4.6;2.76;https://www.flashscore.com/match/KMWOH8Y0/#/match-summary
BRAZIL;SERIE B;ROUND 13;2021;22.07.2021;Avai;Operario;0;0;1;0;2.09;3.03;3.6;2.6;https://www.flashscore.com/match/EqWSGSm7/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;23.07.2021;Londrina;Remo;0;0;1;0;2.64;2.74;2.95;2.84;https://www.flashscore.com/match/OGEjW7mf/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;23.07.2021;Ponte Preta;Goias;0;0;2;1;2.7;2.82;2.75;2.81;https://www.flashscore.com/match/21QsYTIs/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;24.07.2021;Vila Nova FC;Cruzeiro;0;0;0;0;3.49;2.85;2.28;2.96;https://www.flashscore.com/match/QuZFxAAQ/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;24.07.2021;Confianca;Botafogo RJ;0;1;0;1;3.0;3.12;2.36;2.32;https://www.flashscore.com/match/CjQ6SPnJ/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;24.07.2021;Nautico;Brusque;1;0;1;1;1.69;3.56;4.75;1.83;https://www.flashscore.com/match/pQFnXmYm/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;24.07.2021;Vasco;Guarani;2;0;4;1;2.24;2.96;3.37;2.47;https://www.flashscore.com/match/WIZBwjeK/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;24.07.2021;CSA;Vitoria;0;0;2;1;2.32;2.91;3.28;2.59;https://www.flashscore.com/match/hjJfVR20/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;25.07.2021;Operario;Coritiba;1;0;1;0;2.68;2.59;3.12;2.88;https://www.flashscore.com/match/WtIbUoI6/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;25.07.2021;Sampaio Correa;CRB;1;2;2;3;1.97;3.03;4.2;2.72;https://www.flashscore.com/match/QgEli9PJ/#/match-summary
BRAZIL;SERIE B;ROUND 14;2021;25.07.2021;Avai;Brasil de Pelotas;0;1;1;1;1.6;3.42;6.02;2.56;https://www.flashscore.com/match/E573T5XC/#/match-summary
BRAZIL;SERIE B;ROUND 6;2021;27.07.2021;Botafogo RJ;CSA;1;0;2;0;2.1;3.07;3.56;2.4;https://www.flashscore.com/match/trbKT133/#/match-summary
BRAZIL;SERIE B;ROUND 5;2021;28.07.2021;Avai;Remo;0;0;1;0;1.93;3.06;4.16;2.42;https://www.flashscore.com/match/lCHT6vdj/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;30.07.2021;Goias;Operario;0;0;1;0;1.9;3.17;4.33;2.53;https://www.flashscore.com/match/pveLomms/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;30.07.2021;Coritiba;Nautico;2;0;3;1;2.48;2.74;3.21;2.66;https://www.flashscore.com/match/hAotsP1C/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;30.07.2021;Cruzeiro;Londrina;1;2;2;2;1.8;3.18;4.81;2.55;https://www.flashscore.com/match/IigTqRHg/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;31.07.2021;Guarani;Vila Nova FC;0;3;1;4;1.78;3.08;5.24;2.82;https://www.flashscore.com/match/OUgPp72m/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;31.07.2021;Vitoria;Avai;0;0;0;0;2.52;2.86;3.06;2.61;https://www.flashscore.com/match/vRqlu3WO/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;31.07.2021;Brasil de Pelotas;Sampaio Correa;1;2;1;2;2.76;2.7;2.88;2.94;https://www.flashscore.com/match/WfcXroXa/#/match-summary
BRAZIL;SERIE B;ROUND 15;2021;31.07.2021;Brusque;Confianca;3;0;3;0;2.02;3.14;3.79;2.42;https://www.flashscore.com/match/0zoptqHI/#/match-summary
